created_at,user,tweet
2023-01-05 18:55:08,AP,"The U.S. will send Ukraine nearly $3 billion in military aid, in a massive new package that will for the first time include several dozen medium-armored Bradley combat vehicles, according to U.S. officials. https://t.co/bRfqEShDhI"
2023-01-05 17:56:34,JuliaDavisNews,"This is a New Year's greeting from Putin's propagandist Yulia Chicherina, a notorious supporter of Russia's invasion of Ukraine, whose songs are frequently featured by the Russian state media. This is the medieval mindset Ukraine is fighting against. 
https://t.co/WFGrsOotgR"
2023-01-05 18:44:10,Charles_Lister,"I'm old enough to remember when #Russian jets bombed a UN aid convoy during a ""ceasefire"" in besieged #Aleppo. 

In #Putin's #Russia, the concept exists in name only -- as a ruse to further the goal of killing. https://t.co/oEKsMGQc8v"
2023-01-05 19:05:46,MintPressNews,"WHAT IS NATO?

The host of Declassified Palestine and former Labour Party MP Chris Williamson breaks down the roots of NATO, Britain's role in its history, and what led to NATO's current proxy war against Russia in Ukraine. https://t.co/UAi9vZik18"
2023-01-05 18:14:35,olgatokariuk,"No Russian ceasefire offers can be trusted. Russia continued to bomb Ukraine during Easter, killing a baby and her mother in Odesa, on Christmas in December and New Year's day. This is a smoke screen for further crimes and an attempt to deceive those who want to be deceived"
2023-01-05 18:32:20,igorsushko,#Russia on 🔥: Belarus MTZ factory on fire in Saint Petersburg. Company manufactures tractors and other heavy machinery. https://t.co/WJKPKvTIyv
2023-01-05 19:23:26,mfa_russia,"⚡️ President’s instructions to the Russian Armed Forces:

I instruct the Defence Minister of the Russian Federation to introduce a ceasefire along the entire line of contact in Ukraine from 12.00 on January 6, 2023 to 24.00 on January 7, 2023.

🔗 https://t.co/9gfeZVxabl https://t.co/d2nWn5WehZ"
2023-01-05 17:41:42,nexta_tv,"⚡️Ukraine will not negotiate with Russia on a Christmas truce

This statement was made by the Secretary of the National Security and Defense Council, Oleksiy Danilov, on the air of ""Channel 24"". https://t.co/X2NQ6DowhV"
2023-01-05 19:41:02,McFaul,"My latest on @SubstackInc :

2022 Was the Year of Victory for Ukraine and Defeat for Russia 

But the outcome of 2023 will depend in part on us

https://t.co/25MkSTNioz"
2023-01-05 19:00:28,igorsushko,"Russian ""Shaman"" says #Russia will annex #Alaska and #California. 🤡 https://t.co/E0G9XsHtcz"
2023-01-05 19:47:49,JeremyCorbell,"People got super pissed when I talked about having direct knowledge of protocols to shootdown unknowns, UFOs, in restricted airspace. Well, just saying… https://t.co/XGJygVPdyG"
2023-01-05 17:04:59,TimothyDSnyder,"""Strategy needs rigorous thought, not lazy metaphors.""  Read this. https://t.co/Ig4KNvvi5i"
2023-01-05 17:38:01,GBNEWS,"Putin warned he faces catastrophic defeat after major gaffes leave Russia in 'impossible' situation

💻 GB News YouTube: https://t.co/Wa58gYGZwF

https://t.co/KzzFSJWdLw"
2023-01-05 17:29:51,Newsweek,The governor of the southern Russian region of Rostov said that a small object was shot down on Tuesday. https://t.co/9Jko6MClYU
2023-01-14 14:06:51,sternenko,"Russians launched a rocket attack on a residential building in Dnipro. 

There are many people under the rubble. This is hell!

Why has Ukraine still not received long-range missiles? https://t.co/2b8B8TfXfK"
2023-01-14 19:49:18,Ukraine,Russian terrorism must be defeated. https://t.co/6kCBeR7AtI
2023-01-15 00:27:04,ukraine_map,"UK 🇬🇧 will send 4 Apache AH-64E Attack Helicopters to Ukraine 🇺🇦 that will be armed with Hellfire Missiles reports British Media

The AH-64E is the most modern version of the Apache Helicopter https://t.co/EdN9JxiNFH"
2023-01-14 06:37:30,Gerashchenko_en,"Funeral procession for Vladyslava Chernykh, combat medic who gave her life for Ukraine.

Every day we hear of more deaths, more funerals, more people losing their loved ones.

📷: Yevgeny Maloletka/Instagram https://t.co/2HFc9QDOyE"
2023-01-14 15:02:42,IAPonomarenko,"Ukraine today.
Meanwhile, someone spend months thinking whether he or she should or should not provoke Putin. https://t.co/2QlvzN9kZN"
2023-01-14 17:22:40,MacaesBruno,We have allowed this in Syria since 2015 and we continue to allow it today in Ukraine. But at some point there must be an end https://t.co/cycSWB9NaQ
2023-01-14 01:13:03,caitoz,"Thread of the most cringey, embarrassing establishment perception management being done around Zelensky and Ukraine, in no particular order. Suggestions welcome.

#1: House Republican Introduces Resolution to Place Bust of Zelensky in the Capitol
https://t.co/OPsp3TzuFV https://t.co/xS2wrIDuTH"
2023-01-14 14:24:58,DmytroKuleba,"Each barrage of missiles further exhausts Russian stocks. However, they are still able to produce new ones. We can and must kill their missile and drone industry with a mass sanctions strike! I urge G7 and the EU to implement relevant sanctions proposed by Ukraine without delay. https://t.co/jfg9ehiUe3"
2023-01-14 16:35:27,guyverhofstadt,"After Russia's terror attack today, let’s give up on incremental sanctions &amp; go for one set:

- against all western companies &amp; individuals who deal with Russia;
- Navalny's list of 6.700 Putin cronies;
- Send the frozen €300 billion of Russian Central Bank directly to Ukraine! https://t.co/oqlw38G2jX"
2023-01-14 04:34:13,DylanBurns1776,We are supercharging Ukraine with our super duper ARMENIA RAY🇦🇲🇦🇲🇦🇲🇦🇲 https://t.co/h07nCIvIWA
2023-01-14 17:51:36,Klitschko,russia is not only targeting Ukrainian civilians. It is also targeting the very principles of international law. It endangers the whole world. It’s time for action now!!! #WeAreAllUkrainians #FreeUkraine #Ukraine #StopTheWar https://t.co/Hg53mNjNdP
2023-01-14 20:41:03,apmassaro3,"Meanwhile, Germany STILL debates sending tanks. We STILL refuse to send ATACMS. We can stop this Russian evil and all we have to do is give Ukraine what it needs to win https://t.co/oM8DtQgxrG"
2023-01-14 14:34:23,apmassaro3,Absolutely sickening Russian terrorism against the Ukrainian city Dnipro. We can stop this! Give Ukraine the tools it needs to win. Stop with senseless hesitation! https://t.co/xO78TyFeHS
2023-01-14 15:50:36,apmassaro3,"This could have been prevented. It should have been prevented. Send Ukraine tanks, F-16s, ATACMS. Just give them what they need to win already! Stop Russian terrorism https://t.co/Zs2YFAe5FT"
2023-01-13 21:31:56,StephenM,"How can you even discuss reducing SS/Medicare benefits when we are sending over $100B a year to Ukraine; giving welfare to millions of illegals, refugees &amp; poor migrants; paying people not to work while the working class breaks its back; and funding bureaucrats who detest us? NO. https://t.co/o4MzwUZ7m1"
2023-01-13 20:20:51,Gerashchenko_en,"Latvian volunteer group called The Twitter Convoy has just sent their 1,000th car to Ukraine! This jubilee car is an ambulance purchased by Latvians living in Norway. It will head to Bakhmut to save lives.

Friends, we are beyond grateful and touched.

https://t.co/e4E59eVyWW"
2023-01-13 22:41:44,KyivIndependent,"⚡️Scholz complains about 'pressure' to supply tanks to Ukraine, says he won't rush with decisions.

Since the beginning of Russia's all-out invasion, German Chancellor Olaf Scholz has been criticized for delaying and blocking arms supplies to Ukraine. 

https://t.co/GKlrHHVDfC"
2023-01-13 18:46:43,SamRamani2,BREAKING: Ukraine has completed testing of a long-range strike drone
2023-01-13 22:50:40,JackPosobiec,$100B to Ukraine and this is right across the border https://t.co/Kn4wm8ZNBW
2023-01-13 20:03:48,ggreenwald,US President Joe Biden is under investigation by his own Justice Department to determine whether his serial mishandling of classified information -- including Top Secret documents about Iran and Ukraine -- violated multiple federal criminal laws and should be prosecuted.
2023-01-13 18:37:21,RBReich,"Remember when Marjorie Taylor Greene bought up to $15,000 in defense and energy stocks *two days* before Russian forces invaded Ukraine?

We really, I mean really, need to ban members of Congress from trading stocks. https://t.co/GGxteH4QKI"
2023-01-13 23:55:34,KyivIndependent,"⚡️Over 300,000 generators delivered to Ukraine in December. 

The generators were delivered to Ukraine in December 2023 to keep the country running amid Russian attacks on Ukraine's energy infrastructure, Kyrylo Tymoshenko, deputy head of the President's Office, said."
2023-01-13 20:20:20,ITGuy1959,"@RepJeffries Carton of eggs is $10 if you can find them.

Inflation still higher than any time 2017-2020 &amp; has robbed millions of wealth.

Worst stock mareket since 2008.

Crime up everywhere.

Southern border is a disaster.

Ukraine is an unaccounted for money pit.

How about just stopping?"
2023-01-14 00:06:34,KyivIndependent,"⚡️Official: EU to evaluate Ukraine's EU accession progress in spring and fall of 2023.

Swedish Prime Minister Ulf Kristersson announced on Jan. 13 that Ukraine's progress towards opening EU accession talks would be evaluated twice this year."
2023-01-13 16:12:35,mtaibbi,"6.Even when Twitter didn’t suspend an account, that didn’t mean they didn’t act. Schiff’s office repeatedly complained about “QAnon related activity” that were often tweets about other matters, like the identity of the Ukraine “whistleblower” or the Steele dossier: https://t.co/XKzY8AmB5R"
2023-01-13 20:05:22,yarotrof,"“By continuing to drip-feed just enough for Ukraine not to lose, the West is just prolonging the war. Russia has thrown a gauntlet to the West. We’re thoroughly invested in this conflict, and we must provide the materiel to win it” ⁦@edwardstrngr⁩  https://t.co/MuFLkn27In"
2023-01-13 20:24:25,TheEconomist,"The war has turned static. If Ukraine is to reverse Vladimir Putin’s invasion, it will need more weapons https://t.co/195sznvFTP"
2023-01-13 13:53:40,RepMTG,"We don’t even have committees filled yet but @RepMcCaul and I are already preparing to move forward with the audit of Ukraine.

No more blank checks to Ukraine.

The @HouseGOP is committed to transparency for American taxpayers. https://t.co/YnVOK2uUeT"
2023-01-13 15:59:50,OlenaHalushka,"The private army full of prisoner recruits is doing the wildest atrocities in Ukraine, after doing the same in Syria. And... not even recognized a terrorist organization #wagner"
2023-01-13 15:31:59,TetyanaWrites,"While a lot of people are spending time dissecting #Ukraine's entry in the Miss Universe pageant, lets also spend some time also looking at different regions of #Ukraine and how beautiful their clothing is.

Vinnytsya region, #Ukraine

(Anna Senik photography) https://t.co/msDWOwLbjt"
2023-01-13 12:31:02,alexstein99,"Once again twitter puts another sensitive warning on this video because they are afraid of the hypocrisy of the war in the Ukraine while people in America are struggling as well. 

  https://t.co/7oi4f9U7lv https://t.co/GLRFdSht8v"
2023-01-13 14:57:59,ggreenwald,"Polls now showing increasing opposition among Republicans to endless funding of the US proxy war in Ukraine, as Dem support stays strong.

So, far more Dem support than GOP for:

* State and corporate censorship online

* CIA, FBI and DHS

* Endless funding of war in Ukraine. https://t.co/PB50iJQD5H"
2023-01-13 13:34:33,SamRamani2,BREAKING: France says it plans to deliver AMX-10 RC light combat tanks to Ukraine in two months
2023-01-13 14:51:36,Gerashchenko_en,"Yet another ecocide in Ukraine: a lot of fish died in Kakhovska reservoir on Dnipro river

War damaged equipment on Kakhovka Hydroelectric power plant. This led to water level ⬇️, which led to mass death of fish as well as ⬇️ in biodiversity - it will cause problems in the future https://t.co/ks9EgdRw9R"
2023-01-13 12:51:38,apmassaro3,Supporting Ukraine is best national security investment the United States has EVER made
